time,open,high,low,close,volume
2020-12-15 00:00:00+00:00,29928.0,30240.0,29844.0,30207.5,60472
2020-12-16 00:00:00+00:00,30275.5,30312.0,30080.0,30165.0,60272
2020-12-17 00:00:00+00:00,30167.5,30329.0,30146.5,30300.5,51439
2020-12-18 00:00:00+00:00,30302.5,30383.0,30030.5,30369.5,69914
2020-12-21 00:00:00+00:00,30412.5,30424.5,29421.5,30186.5,132002
2020-12-22 00:00:00+00:00,30207.0,30252.5,29987.5,30013.0,91714
2020-12-23 00:00:00+00:00,30012.0,30289.0,29844.5,30184.0,69953
2020-12-24 00:00:00+00:00,30180.0,30257.5,30102.5,30204.0,38422
2020-12-28 00:00:00+00:00,30106.0,30521.5,30106.0,30411.0,52147
2020-12-29 00:00:00+00:00,30415.5,30602.0,30271.0,30368.5,62375
2020-12-30 00:00:00+00:00,30378.5,30521.0,30316.0,30428.5,56258
2020-12-31 00:00:00+00:00,30435.0,30467.0,30338.0,30393.5,33843
2021-01-04 00:00:00+00:00,30605.5,30798.5,29871.5,30230.5,109026
2021-01-05 00:00:00+00:00,30201.5,30505.5,30083.5,30389.5,98436
2021-01-06 00:00:00+00:00,30394.5,31029.0,30268.0,30881.0,146618
2021-01-07 00:00:00+00:00,30911.0,31192.5,30802.0,31030.5,90290
2021-01-08 00:00:00+00:00,31043.5,31255.0,30797.0,31129.0,92981
2021-01-11 00:00:00+00:00,31097.5,31125.5,30744.5,31013.0,92161
2021-01-12 00:00:00+00:00,31028.0,31116.5,30885.0,31072.0,76884
2021-01-13 00:00:00+00:00,31068.5,31165.5,30977.0,31075.0,64146
2021-01-14 00:00:00+00:00,31094.0,31224.0,30983.0,31000.0,64151
2021-01-15 00:00:00+00:00,31020.0,31057.5,30607.5,30729.0,96885
2021-01-18 00:00:00+00:00,30752.0,30852.5,30714.5,30838.5,39198
2021-01-19 00:00:00+00:00,30841.0,31076.0,30841.0,30936.5,65096
2021-01-20 00:00:00+00:00,30951.0,31238.5,30877.5,31167.0,62319
2021-01-21 00:00:00+00:00,31177.5,31286.0,31121.0,31169.0,54361
