t,tick_count,spread_mean,spread_max,hf_realized_vol,tick_imbalance
2026-05-05 02:00:00+00:00,7420,0.23617520215633117,0.4900000000006912,0.0010245149390486357,-0.04605352533623149
2026-05-05 03:00:00+00:00,18902,0.1889276267061673,0.4500000000007276,0.0016629149051323945,-0.02669426312158361
2026-05-05 04:00:00+00:00,19970,0.19802153229844788,0.48000000000047294,0.0016814512471442142,-0.02268269375848715
2026-05-05 05:00:00+00:00,13707,0.20674545852484064,0.4899999999997817,0.001337719384086088,-0.033590591694230065
2026-05-05 06:00:00+00:00,11110,0.20240234023402082,0.46999999999934516,0.0010606966125118113,-0.0328195829555757
2026-05-05 07:00:00+00:00,11891,0.20584896139937509,0.47000000000025466,0.0011264619756661336,-0.01964436917866215
2026-05-05 08:00:00+00:00,18338,0.15661740647834962,0.5,0.0017639905682827438,-0.010856453558504222
2026-05-05 09:00:00+00:00,19006,0.16220351467957642,0.4499999999998181,0.0018590339506788767,-0.010604453870625663
2026-05-05 10:00:00+00:00,20366,0.16441962093685186,0.4400000000005093,0.0016941683370261167,-0.020339652448657188
2026-05-05 11:00:00+00:00,20441,0.16118634117704522,0.42000000000007276,0.00164843086417425,0.011445694355749865
2026-05-05 12:00:00+00:00,16459,0.16247949450148966,0.48000000000047294,0.0016282423148671473,0.041149495567104864
2026-05-05 13:00:00+00:00,17285,0.15611802140583947,0.4000000000005457,0.0014428514658007892,0.019943019943019943
2026-05-05 14:00:00+00:00,21844,0.15539873649514807,0.4600000000000364,0.0016380170374031555,0.0538861534213796
2026-05-05 15:00:00+00:00,24249,0.15936450987669454,0.5299999999997453,0.00213252026446936,-0.004973474801061008
2026-05-05 16:00:00+00:00,28986,0.15648588973987737,0.4600000000000364,0.0022866810089052737,-0.05195300315391814
2026-05-05 17:00:00+00:00,30374,0.16320833607690657,0.5900000000001455,0.0025753426075512255,-0.005472455308281649
2026-05-05 18:00:00+00:00,22498,0.16926037870032942,0.46999999999934516,0.0016739244869720918,-0.053975363941769314
2026-05-05 19:00:00+00:00,20498,0.1629339447750972,0.42000000000007276,0.0016874626661746452,0.007071996856890286
2026-05-05 20:00:00+00:00,18306,0.16238828799301114,0.4399999999995998,0.0013584426448969792,-0.015848558221439577
2026-05-05 21:00:00+00:00,14740,0.164069199457257,0.4600000000000364,0.001007560005932768,-0.015292190060076462
2026-05-05 22:00:00+00:00,13696,0.1609243574766329,0.42999999999938154,0.0010258941126402037,-0.0336220819262957
2026-05-06 01:00:00+00:00,12105,0.2714242048740209,1.7900000000008731,0.0021807228992299487,-0.0559016529612094
2026-05-06 02:00:00+00:00,22238,0.20957819947837258,0.5,0.002236863582252131,-0.03304253491841071
2026-05-06 03:00:00+00:00,22365,0.19053878828526882,0.5,0.002014814753510281,0.05258435032304379
2026-05-06 04:00:00+00:00,24732,0.18759259259259065,0.5600000000004002,0.0022581536791375784,-0.01500283837482767
2026-05-06 05:00:00+00:00,18242,0.1913304462230014,0.5,0.0015960884809326855,-0.02153913953616482
2026-05-06 06:00:00+00:00,18852,0.18835508168894127,0.46999999999934516,0.0015397292998559865,-0.05307470958115741
2026-05-06 07:00:00+00:00,15699,0.19033823810433745,0.4600000000000364,0.0014795635081870178,-0.009272878429366247
2026-05-06 08:00:00+00:00,16022,0.15903632505305323,0.5,0.0017399714010775562,0.006338249137119548
2026-05-06 09:00:00+00:00,20181,0.15867350478172587,0.42999999999938154,0.0017938895900748186,-0.033135681897453785
2026-05-06 10:00:00+00:00,20349,0.15602535751142738,0.48000000000047294,0.0018617250925928592,-0.0037035208137869736
2026-05-06 11:00:00+00:00,27430,0.15756543930003525,0.5299999999997453,0.002617433055647297,0.007009946049106324
2026-05-06 12:00:00+00:00,27339,0.15957130838728714,0.5199999999995271,0.0026330102761455134,0.02143172779496244
2026-05-06 13:00:00+00:00,28770,0.1519906152241897,0.4899999999997817,0.0023284688941099933,0.04671721583563367
2026-05-06 14:00:00+00:00,30036,0.1495145825009962,0.43000000000029104,0.002330409836023701,0.028800802809834422
2026-05-06 15:00:00+00:00,34086,0.14923546324004158,0.680000000000291,0.003511147428157401,0.00020645922430320013
2026-05-06 16:00:00+00:00,38433,0.1383782166367432,0.4600000000000364,0.0031949101808791667,0.013542074363992173
2026-05-06 17:00:00+00:00,36745,0.1492932371751251,0.4099999999998545,0.002599001536562196,0.024716646183258226
2026-05-06 18:00:00+00:00,27513,0.15839421364445913,0.43000000000029104,0.0019378404744986384,-0.014219395401542568
2026-05-06 19:00:00+00:00,27615,0.151441245699799,0.43000000000029104,0.0017044134652024479,-0.0619314460374063
2026-05-06 20:00:00+00:00,20193,0.16171792205219124,0.4899999999997817,0.0014144546450092703,-0.062484441125217824
2026-05-06 21:00:00+00:00,16280,0.15962960687959818,0.3900000000003274,0.0011268372354390679,-0.061886839020176464
2026-05-06 22:00:00+00:00,17877,0.1512944006265058,0.4000000000005457,0.0012635345435492,0.04227724439952838
2026-05-07 01:00:00+00:00,8716,0.3770743460302883,17.11999999999989,0.002570385667205588,-0.014322014322014322
2026-05-07 02:00:00+00:00,9835,0.23688662938485297,0.4099999999998545,0.0011861904149709178,0.015937883122190438
2026-05-07 03:00:00+00:00,21130,0.19868622811168793,0.5499999999992724,0.0018436898693859418,-0.00713334601483736
2026-05-07 04:00:00+00:00,27409,0.1871954467510661,0.5399999999999636,0.002251043844189042,0.010467754922772857
2026-05-07 05:00:00+00:00,19452,0.1987440880115174,0.5100000000002183,0.0017408556525789261,-0.002631986375599938
2026-05-07 06:00:00+00:00,14254,0.20108881717412597,0.4600000000000364,0.0012472929645630302,-0.01990119971771348
2026-05-07 07:00:00+00:00,15419,0.18889162721318004,0.4499999999998181,0.001294650189507692,0.02198447387305108
2026-05-07 08:00:00+00:00,16372,0.16270156364524854,0.5100000000002183,0.001439842888321821,-0.0052825552825552825
2026-05-07 09:00:00+00:00,27320,0.14616032210834493,0.5199999999995271,0.0021891406974447808,0.026287731166587006
2026-05-07 10:00:00+00:00,29133,0.16049050904472778,0.4900000000006912,0.002319177017756766,-0.014368610113290964
2026-05-07 11:00:00+00:00,24749,0.15312901531374895,0.4499999999998181,0.002121378311022485,0.016111359116918956
2026-05-07 12:00:00+00:00,22164,0.16329272694459399,0.42999999999938154,0.0017977648405904415,-0.0001821991436640248
