time,open,high,low,close
2021-11-24 12:00:00+00:00,0.93559,0.93685,0.93497,0.93544
2021-11-24 16:00:00+00:00,0.93545,0.93737,0.9348,0.93517
2021-11-24 20:00:00+00:00,0.93517,0.93521,0.93335,0.93399
2021-11-25 00:00:00+00:00,0.93374,0.93444,0.93278,0.93396
2021-11-25 04:00:00+00:00,0.93395,0.93399,0.93348,0.93373
2021-11-25 08:00:00+00:00,0.93374,0.93379,0.93242,0.93358
2021-11-25 12:00:00+00:00,0.93358,0.9345,0.93303,0.93375
2021-11-25 16:00:00+00:00,0.93377,0.93614,0.93364,0.93566
2021-11-25 20:00:00+00:00,0.93572,0.93593,0.93558,0.93575
2021-11-26 00:00:00+00:00,0.93551,0.93592,0.93332,0.93399
2021-11-26 04:00:00+00:00,0.93401,0.93447,0.93155,0.93192
2021-11-26 08:00:00+00:00,0.93192,0.93225,0.92631,0.92647
2021-11-26 12:00:00+00:00,0.92649,0.92738,0.92467,0.92547
2021-11-26 16:00:00+00:00,0.92551,0.92668,0.92191,0.9226
2021-11-26 20:00:00+00:00,0.92261,0.92477,0.92113,0.9244
2021-11-29 00:00:00+00:00,0.92209,0.92585,0.92198,0.92579
2021-11-29 04:00:00+00:00,0.92579,0.92634,0.92504,0.92518
2021-11-29 08:00:00+00:00,0.92518,0.92729,0.92381,0.92482
2021-11-29 12:00:00+00:00,0.92482,0.92633,0.92339,0.92614
2021-11-29 16:00:00+00:00,0.92615,0.92642,0.92438,0.92458
2021-11-29 20:00:00+00:00,0.92458,0.92474,0.92262,0.92283
2021-11-30 00:00:00+00:00,0.92237,0.9242,0.92229,0.92272
2021-11-30 04:00:00+00:00,0.92273,0.92281,0.92083,0.92114
2021-11-30 08:00:00+00:00,0.92113,0.92202,0.91799,0.91816
2021-11-30 12:00:00+00:00,0.91816,0.91964,0.91682,0.91775
2021-11-30 16:00:00+00:00,0.91775,0.92664,0.91574,0.92028
2021-11-30 20:00:00+00:00,0.92027,0.92047,0.91794,0.91846
2021-12-01 00:00:00+00:00,0.91829,0.92127,0.91794,0.92125
2021-12-01 04:00:00+00:00,0.92131,0.92179,0.92011,0.92023
2021-12-01 08:00:00+00:00,0.9202,0.92128,0.91729,0.9194
2021-12-01 12:00:00+00:00,0.9194,0.92178,0.9183,0.91924
2021-12-01 16:00:00+00:00,0.91924,0.92065,0.91693,0.91919
2021-12-01 20:00:00+00:00,0.91921,0.92095,0.91866,0.92024
2021-12-02 00:00:00+00:00,0.92019,0.92081,0.91887,0.91968
2021-12-02 04:00:00+00:00,0.91967,0.92131,0.9188,0.92122
2021-12-02 08:00:00+00:00,0.92099,0.92215,0.9203,0.92053
2021-12-02 12:00:00+00:00,0.92053,0.92059,0.91784,0.91888
2021-12-02 16:00:00+00:00,0.9189,0.92123,0.91787,0.9207
2021-12-02 20:00:00+00:00,0.9207,0.92105,0.91988,0.9202
2021-12-03 00:00:00+00:00,0.92013,0.92062,0.91841,0.92003
2021-12-03 04:00:00+00:00,0.92003,0.92086,0.91992,0.9206
2021-12-03 08:00:00+00:00,0.9206,0.92177,0.92025,0.92058
2021-12-03 12:00:00+00:00,0.92058,0.92081,0.91686,0.91933
2021-12-03 16:00:00+00:00,0.91933,0.92113,0.9179,0.91811
2021-12-03 20:00:00+00:00,0.91811,0.91856,0.91655,0.91789
2021-12-06 00:00:00+00:00,0.91719,0.9201,0.91692,0.9199
2021-12-06 04:00:00+00:00,0.91992,0.92074,0.91975,0.92073
2021-12-06 08:00:00+00:00,0.92072,0.92272,0.92047,0.92255
2021-12-06 12:00:00+00:00,0.92255,0.92316,0.921,0.92244
2021-12-06 16:00:00+00:00,0.92245,0.92645,0.92148,0.92636
2021-12-06 20:00:00+00:00,0.92636,0.9269,0.9253,0.9254
2021-12-07 00:00:00+00:00,0.92495,0.92572,0.92464,0.92512
2021-12-07 04:00:00+00:00,0.92512,0.92513,0.92396,0.9249
2021-12-07 08:00:00+00:00,0.92489,0.92541,0.92306,0.92346
2021-12-07 12:00:00+00:00,0.92345,0.92753,0.92326,0.92662
2021-12-07 16:00:00+00:00,0.92662,0.92699,0.92486,0.92649
2021-12-07 20:00:00+00:00,0.92648,0.92658,0.9243,0.92499
2021-12-08 00:00:00+00:00,0.92467,0.92524,0.92368,0.92399
2021-12-08 04:00:00+00:00,0.92399,0.92418,0.92334,0.92353
2021-12-08 08:00:00+00:00,0.92355,0.92524,0.92295,0.92421
2021-12-08 12:00:00+00:00,0.92421,0.92516,0.92249,0.92257
2021-12-08 16:00:00+00:00,0.92258,0.92389,0.92062,0.9207
2021-12-08 20:00:00+00:00,0.9207,0.92108,0.91953,0.92046
2021-12-09 00:00:00+00:00,0.92043,0.92129,0.91872,0.92123
2021-12-09 04:00:00+00:00,0.92123,0.92153,0.9203,0.92102
2021-12-09 08:00:00+00:00,0.92103,0.92182,0.92014,0.92173
2021-12-09 12:00:00+00:00,0.92173,0.92404,0.92115,0.9236
2021-12-09 16:00:00+00:00,0.92361,0.92648,0.92284,0.92498
2021-12-09 20:00:00+00:00,0.92497,0.92561,0.92343,0.9235
2021-12-10 00:00:00+00:00,0.92327,0.92415,0.92298,0.92343
2021-12-10 04:00:00+00:00,0.92343,0.9242,0.92339,0.92417
2021-12-10 08:00:00+00:00,0.92414,0.92523,0.92299,0.92382
2021-12-10 12:00:00+00:00,0.92382,0.92536,0.92223,0.92323
2021-12-10 16:00:00+00:00,0.92325,0.92383,0.91992,0.92036
2021-12-10 20:00:00+00:00,0.92036,0.92108,0.92001,0.92061
2021-12-13 00:00:00+00:00,0.92099,0.92186,0.91994,0.92161
2021-12-13 04:00:00+00:00,0.92165,0.92206,0.92151,0.92202
2021-12-13 08:00:00+00:00,0.92202,0.92564,0.92191,0.92487
2021-12-13 12:00:00+00:00,0.92488,0.92488,0.92216,0.92295
2021-12-13 16:00:00+00:00,0.92296,0.92336,0.92062,0.92169
2021-12-13 20:00:00+00:00,0.92169,0.92271,0.9213,0.92249
2021-12-14 00:00:00+00:00,0.92279,0.92344,0.92198,0.92284
2021-12-14 04:00:00+00:00,0.92282,0.92356,0.92274,0.92309
2021-12-14 08:00:00+00:00,0.92309,0.92374,0.92034,0.92059
2021-12-14 12:00:00+00:00,0.92059,0.92062,0.91884,0.91952
2021-12-14 16:00:00+00:00,0.91951,0.92439,0.91949,0.92288
2021-12-14 20:00:00+00:00,0.92288,0.92448,0.92275,0.92393
2021-12-15 00:00:00+00:00,0.92291,0.92426,0.92219,0.92364
2021-12-15 04:00:00+00:00,0.92364,0.92432,0.92341,0.92394
2021-12-15 08:00:00+00:00,0.92394,0.92493,0.92336,0.92423
