lang,repo,path,chars,fams,n_fam,external,ml,stoploss,timeframe,has_roi
freqtrade,paulcpk/freqtrade-strategies-that-work,DoubleEMACrossoverWithTrend.py,2497,,0,True,False,-0.2,1h,True
freqtrade,paulcpk/freqtrade-strategies-that-work,EMAPriceCrossoverWithThreshold.py,2281,,0,False,False,-0.15,1h,True
freqtrade,paulcpk/freqtrade-strategies-that-work,MACDCrossoverWithTrend.py,2575,macd,1,False,False,-0.2,1h,True
freqtrade,paulcpk/freqtrade-strategies-that-work,RSIDirectionalWithTrend.py,2534,,0,True,False,-0.1,1h,True
freqtrade,paulcpk/freqtrade-strategies-that-work,RSIDirectionalWithTrendSlow.py,2558,,0,True,False,-0.2,1h,True
freqtrade,Rikj000/MoniGoMani,Legacy MoniGoMani/user_data/hyperopts/MoniGoManiHyperOpt.py,26146,adx|bbands|macd|vwap,4,False,False,,,False
freqtrade,Rikj000/MoniGoMani,Legacy MoniGoMani/user_data/strategies/MoniGoMani.py,53122,adx|bbands|macd|vwap,4,False,False,-0.1,1h,True
freqtrade,Rikj000/MoniGoMani,Legacy MoniGoMani/user_data/strategies/MoniGoManiHyperOpted.py,32765,adx|bbands|macd|vwap,4,False,False,-0.34755,1h,True
freqtrade,Rikj000/MoniGoMani,user_data/strategies/MoniGoManiHyperStrategy.py,11273,adx|bbands|macd|vwap,4,False,False,,,False
freqtrade,ssssi/freqtrade_strs,ClucHAnix/ClucHAnix.py,9520,bbands|heikin,2,False,False,-0.99,1m,True
freqtrade,ssssi/freqtrade_strs,ClucHAnix/ClucHAnix_5m.py,10219,bbands|heikin,2,False,False,-0.99,5m,True
freqtrade,ssssi/freqtrade_strs,binance/Archive/BBMod.py,30120,adx|bbands|cci|ema|heikin|rsi|sma|stoch|vwap|williams,10,False,False,-0.99,5m,True
freqtrade,ssssi/freqtrade_strs,binance/Archive/BinHV27F.py,11249,adx,1,False,False,-0.25,5m,True
freqtrade,ssssi/freqtrade_strs,binance/Archive/BinHV27_short.py,18672,adx|atr,2,False,False,-0.1,5m,True
freqtrade,ssssi/freqtrade_strs,binance/Archive/ClucHAnix.py,8699,bbands|heikin,2,False,False,-0.99,1m,True
freqtrade,ssssi/freqtrade_strs,binance/Archive/CombinedBinHAndCluc.py,6339,bbands,1,False,False,-0.99,5m,True
freqtrade,ssssi/freqtrade_strs,binance/Archive/ConsensusShort.py,17759,atr|ichimoku|macd|stoch,4,False,False,-0.99,5m,True
freqtrade,ssssi/freqtrade_strs,binance/Archive/HourBasedStrategy.py,1579,,0,False,False,-0.1,5m,True
freqtrade,ssssi/freqtrade_strs,binance/Archive/ReinforcedQuickie.py,20835,atr|bbands|cci|mfi,4,False,False,-0.99,5m,True
freqtrade,ssssi/freqtrade_strs,binance/dry_run/E0V1EN.py,5644,cci|stoch,2,False,False,-0.25,5m,True
freqtrade,ssssi/freqtrade_strs,binance/dry_run/buy1_and_buynew/E0V1E.py,4506,cci|stoch,2,False,False,-0.25,5m,True
freqtrade,froggleston/cryptofrog-strategies,CryptoFrog.py,25118,adx|atr|bbands|heikin|mfi|psar|stoch,7,True,False,-0.085,5m,True
freqtrade,raph92/freqtrade-strategies,user_data/strategies/conductor/conductor.py,16918,,0,False,False,-0.31,,True
freqtrade,raph92/freqtrade-strategies,user_data/strategies/gumbo1.py,5264,bbands|ema|stoch,3,False,False,-0.25,5m,True
freqtrade,raph92/freqtrade-strategies,user_data/strategies/im_test.py,7683,stoch,1,False,False,-0.25,5m,True
freqtrade,raph92/freqtrade-strategies,user_data/strategies/indicator_mix.py,4146,,0,False,False,-0.25,5m,True
pine,Alorse/pinescript-strategies,indicators/BB Winner.pine,7530,bbands|rsi,2,False,False,,,False
pine,Alorse/pinescript-strategies,multi/Alert BB + RSI.pine,5759,bbands|macd|rsi,3,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/MTF BB.pine,4315,bbands,1,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/MTF RSI.pine,1111,,0,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/MTF+MACD.pine,8433,macd|pivot,2,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/MacdNew.pine,7341,macd|pivot,2,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/grid/GridBotDir [Alorse].pine,7195,,0,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/mean-reversion/BB + Aroon.pine,1183,bbands,1,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/mean-reversion/BB Divergence.pine,1933,bbands,1,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/mean-reversion/BB Winner LITE.pine,2030,bbands,1,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/mean-reversion/BB Winner PRO.pine,7509,bbands|rsi,2,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/mean-reversion/Bollinger Breakout [kodify].pine,1862,bbands,1,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/mean-reversion/Exceeded candle.pine,1927,bbands,1,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/mean-reversion/MEMA + BB + RSI [Alorse].pine,4905,bbands,1,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/mean-reversion/Multi BB.pine,1957,bbands,1,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/momentum/2 EMA:SMA + RSI.pine,2257,,0,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/momentum/DMI Winner.pine,2963,adx,1,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/momentum/Double RSI.pine,1312,rsi,1,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/momentum/MACD + BB + RSI.pine,6266,adx|bbands|macd|rsi,4,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/momentum/MACD + DMI.pine,1602,atr|macd,2,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/momentum/MACD Long Strategy [Bunghole].pine,3413,macd,1,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/momentum/MACD+RSI.pine,2379,macd,1,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/momentum/QQE signals.pine,2186,rsi,1,True,False,,,False
pine,Alorse/pinescript-strategies,strategies/momentum/RSI + 1200.pine,2671,,0,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/momentum/RSI + EMA.pine,1744,,0,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/momentum/Stoch RSI Crossover Strat + EMA - YT-Trade Pro.pine,3547,atr|sma|stoch,3,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/momentum/StochRSI + Supertrend Strategy.pine,1875,atr|stoch|supertrend,3,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/momentum/TTM Squeeze.pine,1751,donchian|keltner,2,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/momentum/Williams Vix Fix.pine,2407,bbands,1,True,False,,,False
pine,Alorse/pinescript-strategies,strategies/other/Flawless Victory.pine,4531,bbands|mfi,2,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/other/Full Candle.pine,2585,,0,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/other/Improvising [Alorse].pine,3060,macd|rsi,2,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/other/Javo v1 [Repaint].pine,1737,heikin,1,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/other/Omar Edited WF.pine,7998,,0,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/other/Omar MMR [Alorse].pine,3276,macd|rsi,2,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/other/Password protected.pine,1764,bbands|sma,2,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/other/Pin Bar Magic v1.pine,3812,atr,1,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/other/StratBase.pine,2010,,0,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/other/Strategy Tester [Lupown].pine,5236,adx|atr|donchian,3,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/other/TTM Squeeze EMA Strategy [Alorse].pine,4306,donchian|keltner,2,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/trend/3 EMA:SMA + Cross.pine,4419,donchian,1,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/trend/Double Supertrend.pine,3608,atr|supertrend,2,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/trend/EMA Moving away Strategy [Alorse].pine,1784,,0,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/trend/HA UnivLong&Short Futures.pine,1718,heikin,1,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/trend/Heikin Ashi Strategy V2 [FAKE].pine,3085,heikin|macd,2,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/trend/MA Cross + DMI.pine,2689,adx,1,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/trend/Supertrend + EMA rebound [Alorse].pine,3020,atr|supertrend,2,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/trend/Supertrend + RSI.pine,2033,atr|rsi|supertrend,3,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/trend/Supertrend.pine,2071,atr|supertrend,2,False,False,,,False
pine,Alorse/pinescript-strategies,strategies/trend/Tendency EMA + RSI.pine,2328,bbands|rsi,2,False,False,,,False
pine,AlbertoCuadra/algo_trading_weighted_strategy,weighted_strategy.pine,64581,atr|macd|stoch|supertrend,4,False,False,,,False
mql,EA31337/EA31337-classes,Account/tests/Account.test.mq5,1400,,0,False,False,,,False
mql,EA31337/EA31337-classes,Account/tests/AccountForex.test.mq5,1412,,0,False,False,,,False
mql,EA31337/EA31337-classes,Buffer/tests/BufferCandle.test.mq5,1862,,0,False,False,,,False
mql,EA31337/EA31337-classes,Buffer/tests/BufferTick.test.mq5,1786,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicator/tests/IndicatorTf.test.mq5,3802,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/Special/tests/Indi_Custom.test.mq5,2243,rsi,1,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/Tick/tests/Indi_TickMt.test.mq5,1962,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_AC.test.mq5,2037,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_AD.test.mq5,2037,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_ADX.test.mq5,2040,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_ADXW.test.mq5,2043,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_AMA.test.mq5,2040,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_AO.test.mq5,2037,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_ASI.test.mq5,2040,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_ATR.test.mq5,2040,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_Alligator.test.mq5,2058,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_AppliedPrice.test.mq5,2102,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_BWMFI.test.mq5,2049,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_BWZT.test.mq5,2043,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_Bands.test.mq5,2046,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_BearsPower.test.mq5,2061,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_BullsPower.test.mq5,2061,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_CCI.test.mq5,2040,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_CHO.test.mq5,2040,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_CHV.test.mq5,2040,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_ColorBars.test.mq5,2058,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_ColorCandlesDaily.test.mq5,2082,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_ColorLine.test.mq5,2058,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_CustomMovingAverage.test.mq5,2088,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_DEMA.test.mq5,2043,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_DeMarker.test.mq5,2055,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_Demo.test.mq5,2043,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_DetrendedPrice.test.mq5,2073,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_Drawer.test.mq5,2049,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_Envelopes.test.mq5,2058,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_Force.test.mq5,2046,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_FractalAdaptiveMA.test.mq5,2070,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_Fractals.test.mq5,2055,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_Gator.test.mq5,2046,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_HeikenAshi.test.mq5,2061,heikin,1,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_Ichimoku.test.mq5,2055,ichimoku,1,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_Killzones.test.mq5,2059,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_MA.test.mq5,2037,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_MACD.test.mq5,2043,macd,1,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_MFI.test.mq5,2040,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_MassIndex.test.mq5,2058,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_Momentum.test.mq5,2055,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_OBV.test.mq5,2040,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_OHLC.test.mq5,2048,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_OsMA.test.mq5,2043,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_Pattern.test.mq5,2063,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_Pivot.test.mq5,2046,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_Price.test.mq5,2052,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_PriceChannel.test.mq5,2067,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_PriceFeeder.test.mq5,2064,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_PriceVolumeTrend.test.mq5,2079,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_RS.test.mq5,2037,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_RSI.test.mq5,2040,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_RVI.test.mq5,2040,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_RateOfChange.test.mq5,2067,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_SAR.test.mq5,2040,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_StdDev.test.mq5,2049,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_Stochastic.test.mq5,2061,stoch,1,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_TEMA.test.mq5,2043,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_TRIX.test.mq5,2043,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_UltimateOscillator.test.mq5,2085,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_VIDYA.test.mq5,2046,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_VROC.test.mq5,2043,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_Volumes.test.mq5,2052,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_WPR.test.mq5,2040,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_WilliamsAD.test.mq5,2061,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_ZigZag.test.mq5,2049,,0,False,False,,,False
mql,EA31337/EA31337-classes,Indicators/tests/Indi_ZigZagColor.test.mq5,2064,,0,False,False,,,False
mql,EA31337/EA31337-classes,Task/tests/Task.test.mq5,2619,,0,False,False,,,False
mql,EA31337/EA31337-classes,Task/tests/TaskAction.test.mq5,3074,,0,False,False,,,False
mql,EA31337/EA31337-classes,Task/tests/TaskCondition.test.mq5,3231,,0,False,False,,,False
mql,EA31337/EA31337-classes,Task/tests/TaskGetter.test.mq5,2921,,0,False,False,,,False
mql,EA31337/EA31337-classes,Task/tests/TaskManager.test.mq5,3604,,0,False,False,,,False
mql,EA31337/EA31337-classes,Task/tests/TaskObject.test.mq5,3040,,0,False,False,,,False
mql,EA31337/EA31337-classes,Task/tests/TaskSetter.test.mq5,2593,,0,False,False,,,False
mql,EA31337/EA31337-classes,Task/tests/Taskable.car.test.mq5,5151,,0,False,False,,,False
mql,EA31337/EA31337-classes,Task/tests/Taskable.test.mq5,3675,,0,False,False,,,False
mql,EA31337/EA31337-classes,Tick/tests/TickManager.test.mq5,1682,,0,False,False,,,False
mql,EA31337/EA31337-classes,tests/BufferFXTTest.mq5,1440,,0,False,False,,,False
mql,EA31337/EA31337-classes,tests/BufferStructTest.mq5,2820,,0,False,False,,,False
mql,EA31337/EA31337-classes,tests/BufferTest.mq5,2356,,0,False,False,,,False
mql,EA31337/EA31337-classes,tests/DatabaseTest.mq5,2997,,0,False,False,,,False
mql,EA31337/EA31337-classes,tests/DateTimeTest.mq5,3498,,0,False,False,,,False
mql,EA31337/EA31337-classes,tests/DrawIndicatorTest.mq5,5383,bbands|sma,2,False,False,,,False
mql,EA31337/EA31337-classes,tests/EATest.mq5,3469,,0,False,False,,,False
mql,EA31337/EA31337-classes,tests/IndicatorsTest.mq5,45124,adx|atr|bbands|cci|heikin|ichimoku|macd|mfi|obv|pivot|psar|sma|stoch|williams,14,False,False,,,False
mql,EA31337/EA31337-classes,tests/MathTest.mq5,2775,,0,False,False,,,False
mql,EA31337/EA31337-classes,tests/OrderQueryTest.mq5,5024,,0,False,False,,,False
mql,EA31337/EA31337-classes,tests/OrderTest.mq5,6326,,0,False,False,,,False
mql,EA31337/EA31337-classes,tests/StatsTest.mq5,2574,,0,False,False,,,False
mql,EA31337/EA31337-classes,tests/StrategyTest-RSI.mq5,5951,,0,False,False,,,False
mql,EA31337/EA31337-classes,tests/StrategyTest.mq5,4701,,0,False,False,,,False
mql,EA31337/EA31337-classes,tests/TickerTest.mq5,4302,,0,False,False,,,False
mql,EA31337/EA31337-classes,tests/ValueStorageTest.mq5,4773,,0,False,False,,,False
mql,rosasurfer/mt4-mql,mql40/experts/ZigZag EA.mq4,88062,donchian,1,False,False,,,False
mql,rosasurfer/mt4-mql,mql40/experts/tools/Account Guard.mq4,22883,,0,False,False,,,False
mql,rosasurfer/mt4-mql,mql40/experts/tools/HtmlReport2Chart.mq4,42418,,0,False,False,,,False
mql,rosasurfer/mt4-mql,mql40/indicators/ALMA.mq4,30689,sma,1,False,False,,,False
mql,rosasurfer/mt4-mql,mql40/indicators/Average Range.mq4,9261,,0,False,False,,,False
mql,rosasurfer/mt4-mql,mql40/indicators/BFX Volume.mq4,20114,,0,False,False,,,False
mql,rosasurfer/mt4-mql,mql40/indicators/Bollinger Bands.mq4,10271,bbands|sma,2,False,False,,,False
mql,rosasurfer/mt4-mql,mql40/indicators/Brackets.mq4,8402,donchian,1,False,False,,,False
mql,rosasurfer/mt4-mql,mql40/indicators/CCI.mq4,18486,cci|sma,2,False,False,,,False
mql,rosasurfer/mt4-mql,mql40/indicators/ChartInfos.mq4,311317,,0,False,False,,,False
mql,rosasurfer/mt4-mql,mql40/indicators/Donchian Channel Width.mq4,9707,donchian,1,False,False,,,False
mql,rosasurfer/mt4-mql,mql40/indicators/Donchian Channel.mq4,58304,donchian,1,False,False,,,False
mql,rosasurfer/mt4-mql,mql40/indicators/Equity Recorder.mq4,9235,,0,False,False,,,False
mql,rosasurfer/mt4-mql,mql40/indicators/Grid.mq4,19451,,0,False,False,,,False
mql,rosasurfer/mt4-mql,mql40/indicators/HalfTrend.mq4,16767,donchian|sma|supertrend,3,False,False,,,False
mql,rosasurfer/mt4-mql,mql40/indicators/Heikin-Ashi.mq4,18569,ema|heikin|sma,3,False,False,,,False
mql,rosasurfer/mt4-mql,mql40/indicators/Inside Bars.mq4,31420,ibs,1,False,False,,,False
mql,rosasurfer/mt4-mql,mql40/indicators/Instrument Infos.mq4,28735,,0,False,False,,,False
mql,rosasurfer/mt4-mql,mql40/indicators/Jurik Moving Average.mq4,19618,sma,1,False,False,,,False
mql,rosasurfer/mt4-mql,mql40/indicators/Kaufman Volatility.mq4,5511,,0,False,False,,,False
mql,rosasurfer/mt4-mql,mql40/indicators/Keltner Channel SR.mq4,16174,atr|keltner|sma,3,False,False,,,False
mql,rosasurfer/mt4-mql,mql40/indicators/Keltner Channel.mq4,10464,atr|keltner|sma,3,False,False,,,False
mql,rosasurfer/mt4-mql,mql40/indicators/LFX Tracker.mq4,61345,,0,False,False,,,False
mql,rosasurfer/mt4-mql,mql40/indicators/MA Channel Band.mq4,19348,macd,1,False,False,,,False
mql,rosasurfer/mt4-mql,mql40/indicators/MA Channel.mq4,15137,,0,False,False,,,False
mql,rosasurfer/mt4-mql,mql40/indicators/MACD.mq4,24889,atr|macd|sma,3,False,False,,,False
mql,rosasurfer/mt4-mql,mql40/indicators/Moving Average.mq4,24176,sma,1,False,False,,,False
mql,rosasurfer/mt4-mql,mql40/indicators/NonLagMA.mq4,27027,sma,1,False,False,,,False
mql,rosasurfer/mt4-mql,mql40/indicators/SuperBars.mq4,38232,donchian,1,False,False,,,False
mql,rosasurfer/mt4-mql,mql40/indicators/SuperTrend.mq4,19345,atr|cci|sma|supertrend,4,False,False,,,False
mql,rosasurfer/mt4-mql,mql40/indicators/Tillson T3 Moving Average.mq4,33576,sma,1,False,False,,,False
mql,rosasurfer/mt4-mql,mql40/indicators/Trend Bars.mq4,12874,,0,False,False,,,False
mql,rosasurfer/mt4-mql,mql40/indicators/ZigZag.mq4,75257,donchian,1,False,False,,,False
mql,rosasurfer/mt4-mql,mql40/libraries/rsfStdlib.mq4,364619,psar,1,True,False,,,False
mql,rosasurfer/mt4-mql,mql40/scripts/CloseOrders.mq4,16181,,0,False,False,,,False
mql,rosasurfer/mt4-mql,mql40/scripts/HedgePosition.mq4,4656,,0,False,False,,,False
mql,rosasurfer/mt4-mql,mql40/scripts/LFX.ExecuteTradeCmd.mq4,35787,,0,False,False,,,False
mql,rosasurfer/mt4-mql,mql40/scripts/LFX.OpenPosition.mq4,18044,,0,False,False,,,False
